-0.209518, 2.76856, -1.07623
1.49511, -3.68493, 1.78724
-0.517704, 3.10249, -2.55288
-0.71894, -1.32649, 0.118367
-0.891762, -0.284769, -0.584454
0.439212, -0.261723, 1.42412
0.0974532, 1.02074, -0.60586
-0.486593, 0.482345, -0.440931
-0.825823, -0.142221, 0.482422
-0.74024, -1.92066, 0.651281
0.441204, 1.36556, -0.609819
-0.107478, 0.147648, -0.251021
-1.07858, 1.54749, -1.91296
0.766765, 0.844284, 0.364936
1.85584, 0.851512, 0.15839
-1.3237, 0.502445, -0.880888
1.15712, 1.10316, 0.911861
0.950799, -1.37192, 1.83495
-1.76176, -0.603615, -1.25424
-1.56116, 1.16575, -1.05136
-1.29103, 0.235438, -0.903991
0.444485, 1.7267, -0.798757
0.083229, -0.850402, 0.821202
-0.554467, -0.480276, -0.794296
0.485956, 0.783436, 0.538997
-0.221019, -2.09046, -0.354152
0.674944, 0.316082, 1.79559
0.414199, 0.668728, -0.501136
-0.581523, -0.135434, 0.345415
-0.765038, -1.26338, -0.776971
-0.130985, -0.0771842, 0.915076
-1.30367, -0.542857, 0.539535
-0.559896, -1.17754, -0.487562
0.0622029, -2.067, 0.0880125
0.464445, 1.38426, -1.02615
1.34352, -0.626338, 0.611945
-0.0211245, 0.213135, -1.25776
0.165976, 0.186867, 0.194331
-1.05057, 1.71183, -1.22156
-0.64033, 0.523706, -1.1021
-1.26836, 0.0839414, -0.829681
1.64425, 0.508362, 0.555644
-0.216807, 0.101947, -1.32278
0.724059, 0.0901007, -0.879277
0.422842, -1.08047, 0.778053
0.814789, 1.59456, -1.72188
0.218692, 1.19076, 0.434042
0.10242, -1.09174, 0.504612
-1.08358, 1.23797, -0.546774
-0.311831, -0.259365, 0.0419784
-0.972688, 0.391534, 0.348486
-0.35509, -0.391359, 0.144666
0.677048, 0.352682, 0.58698
-1.14399, 1.19168, -0.816802
0.31514, 0.379251, 0.44698
-0.374707, -0.388296, 0.513607
-0.613031, -0.367745, 0.767218
0.68329, -0.181236, 1.26787
1.80984, -2.26785, 2.33716
-0.00473988, 0.309937, -1.18131
-1.20167, 0.795888, 0.160821
-1.5215, -0.125883, -0.96016
0.197775, 1.57038, -0.850593
-0.305997, -0.715899, 0.711046
1.30105, 0.74411, 0.409816
-0.520492, -2.76224, 1.64972
0.297991, -1.02395, 0.34334
0.1984, 0.0678767, -1.60725
1.20523, 0.55059, 0.0686827
-0.0736591, 1.33179, -0.192791
0.314318, -0.0818256, -1.32143
-0.615837, 1.47161, -0.364283
0.498394, 0.12901, 2.15392
-1.47518, -0.944957, -0.313939
-1.09328, 0.651893, 0.184825
-0.870711, 0.515271, -0.756332
-1.50626, -0.737653, 0.10486
0.020675, 0.686738, -0.906777
1.42571, -1.65164, 1.93313
0.0472973, -1.1539, -0.0677597
-2.05623, -0.262901, -2.26821
-1.24066, -1.90629, 0.350202
-0.686461, -1.26948, 1.0555
-0.557134, 0.0974893, -0.845669
0.132794, 1.84757, -0.148275
-0.587843, -1.15437, -0.230779
-0.585268, -1.33123, 0.526176
0.176544, 1.87489, -0.995684
0.153582, -0.337571, -1.22699
0.888987, 0.843883, -0.369246
-0.729087, 0.57511, -0.0388402
0.287011, -0.284899, 0.155673
1.09637, 0.680396, 0.678539
-0.181946, 0.141444, -0.289323
-1.09638, -0.353373, -1.47139
-1.02222, -1.1683, 1.15605
-1.70014, 1.38132, -2.41752
0.778825, -0.753052, 0.975138
0.562138, -1.79913, 1.28688
0.39702, -2.23968, 0.521099
-1.46124, -0.540693, 0.84235
-0.356282, 0.17154, -0.687343
-0.829916, -1.44685, -0.163305
-1.02731, 0.655186, -1.53975
-0.858061, 1.54405, -1.05584
-0.328852, 1.88109, -2.26793
1.02293, 0.646294, -0.311461
-0.5282, -0.0156176, -0.840471
0.305364, 2.09146, -0.221194
1.24276, -1.00773, 1.6232
-2.08409, 0.388348, -2.27964
-1.75437, -0.0342344, -0.229137
0.269765, 0.714604, -0.0997713
-0.112326, -0.475087, 0.237851
2.27731, -1.23007, 1.89599
-1.0536, -0.30511, -0.358667
0.128057, -0.786968, 0.924118
1.38154, 0.437796, 0.404689
-0.628252, -1.11574, -0.819503
0.720013, -0.33163, -0.0377223
0.331105, -1.44479, 0.318149
-1.3081, 0.683187, -1.69245
-1.50209, -0.367927, -1.02131
-1.30876, 0.858728, -1.83736
-0.86531, 1.48338, -0.921894
0.193163, 0.0618788, 0.7678
1.43818, 0.314139, 0.114269
-0.455103, -1.50657, 0.954811
0.628207, 0.0570232, 0.813121
0.633546, 1.32742, -1.03459
1.49064, 0.487529, -1.05312
-0.184499, -0.724556, 0.700272
0.29703, 0.694563, 0.957629
-0.259535, 1.64656, 0.0658538
0.142489, -0.829148, 1.45888
-2.40879, 0.362648, -0.361024
-0.279299, -0.540252, 0.105641
-0.966282, 0.26452, -2.01234
0.124519, -0.120606, 1.1464
0.871791, 1.3966, -0.500104
-0.266634, 0.277253, 0.993685
-1.81388, -0.938648, -0.701363
-1.14391, -1.4151, -0.644134
0.504899, 0.0141934, -1.33494
-2.02323, -0.101579, 0.188566
1.76618, 0.942828, 0.108762
-2.16959, -0.0700337, -1.70736
-1.25142, -0.434222, -0.403145
-1.12169, 1.20392, -0.543366
0.0862781, -0.39957, -0.166109
1.55568, -0.372972, 1.11073
1.26064, 1.16917, -0.450315
1.01411, -1.97942, 2.42513
1.8214, -0.100735, 0.836293
0.116437, -0.39536, 0.847495
0.194397, -0.565935, -0.428033
-0.0244332, 1.64527, -0.657338
-0.485641, -2.15622, 2.01824
0.23651, -0.777631, 0.388968
-0.678586, 0.868211, 0.0026943
-0.481038, -0.721606, 0.998538
0.896848, 0.196415, 0.42818
-0.900188, -0.873262, 0.551697
0.224562, 0.284617, -1.20608
-1.60808, -2.14759, 0.12735
-1.64766, 0.465097, -1.23659
1.39573, 0.193979, -1.76892
1.11473, 1.99099, 0.12273
-0.314475, -0.659764, 1.54412
-1.39006, 0.265573, -1.53756
0.949614, -0.808182, 1.0121
-0.208593, 0.326762, -0.544556
-0.566355, 0.524067, -0.390067
0.517251, 0.674558, -1.09794
1.07277, -1.79321, 1.9213
0.804341, 0.518821, 1.05109
1.10067, -2.59984, 1.52483
-0.63044, 0.442092, -0.594153
-0.123454, -0.35895, -0.0943575
-0.705603, -0.225458, -1.64885
-0.249519, 0.0794637, -0.500386
-1.12547, 0.310526, -0.608631
-0.175745, -0.962773, 1.76521
-0.199145, 0.461558, 0.00965978
-0.846741, -0.601059, -0.2535
-2.32636, -0.403348, -1.50785
0.833217, -1.85279, 2.17384
1.51309, 1.30376, 0.655701
0.419897, 0.0441159, -0.244988
-2.13299, -0.667061, -1.10621
1.05767, 0.102247, 0.526876
1.0798, 0.849366, -0.518384
0.182713, -1.38161, 1.22222
-1.70313, 0.0476731, -0.975329
0.741761, -2.06803, 1.52755
-1.49827, -0.0860587, -0.0807079
-0.405136, 0.348561, -1.42991
0.748267, -0.310937, 0.912015
-1.40759, -0.712069, 1.1483
-1.70157, -0.909236, -0.805745
0.884766, 1.10348, 0.703934
-1.45292, 0.491358, -0.679842
0.175087, -0.887598, -0.169028
0.0558932, -0.0831151, 0.991555
-0.398388, -0.0623232, -0.702097
1.02375, 0.234011, 1.09452
-0.489427, -1.08356, 1.27333
0.101201, 1.33851, -0.677063
-0.652255, -0.776649, -0.801747
-0.148869, -0.86703, 0.32411
-0.00104233, -0.430862, 0.645213
-2.36923, -0.812702, -0.768577
-0.680691, 0.448621, 0.173303
-1.59408, -0.212525, -1.40103
0.296786, 0.266579, -0.49884
-0.46987, -1.27042, 1.26951
0.0397581, 0.807718, -0.424519
-0.780667, -1.02504, -0.472401
0.310228, 0.46893, -0.00118604
-1.01013, 0.396515, -0.684955
-1.06012, 2.2592, -1.17932
-1.05947, -0.765291, -1.322
0.0485269, 1.27624, -0.0550953
0.569023, -2.00783, 0.938466
-0.455534, -0.271664, 0.714389
-1.39982, 1.014, -1.47533
0.0965059, -3.08631, 2.37665
0.317665, 1.64298, -1.25709
0.940062, 0.318934, 1.05603
-0.463643, -1.28874, -0.76933
0.388844, 0.592867, 0.275968
0.703898, 0.279947, 0.0443476
0.840248, 0.53691, -1.13349
0.215623, 0.739633, 1.06342
0.618049, -0.513278, 0.110092
-0.485233, -0.652407, -0.447133
0.33796, 0.446369, -0.335667
0.768558, 0.829498, -0.00802377
-0.135404, 0.293068, 0.338377
-1.68846, 2.34443, -2.11227
-0.523686, 1.85236, -1.94244
-0.359634, 1.28904, -0.728274
0.104363, -0.224062, 1.54699
1.82562, 0.349397, 0.150686
2.50706, 2.44846, 0.111142
0.410281, 0.0662885, 0.790362
-1.10109, -0.105093, -0.759603
1.21234, -1.93953, 1.63615
-0.992835, 0.194938, -0.126614
1.38844, -1.87495, 1.28936
-0.341023, 0.601175, 0.300299
0.860473, 0.503455, 0.143157
0.498523, -0.0311515, -0.359489
1.00027, -0.146143, 0.671946
0.205931, -0.613172, 2.04801
-0.0332372, -0.827749, -0.0236329
-0.681641, -0.754114, -0.413951
0.376571, 0.675032, 0.849726
-0.108057, -0.839927, -0.75206
1.17425, 0.0213487, 0.515773
-0.799638, 0.597701, -0.107071
-0.51616, -0.532091, -0.0115209
-1.9172, -0.828568, -0.377169
-1.34933, 1.01037, -1.86669
-0.302813, 0.00751126, 0.321459
0.798056, 0.0279312, 1.30596
0.102832, -0.773802, 1.67162
0.637594, 0.855855, -0.568844
-1.8477, 0.161649, -0.614636
-1.11498, -0.0878411, -0.744319
1.62154, -1.38612, 0.961221
0.014354, -0.621693, 0.677503
-1.39523, -0.10805, -0.77079
-0.355054, -1.23176, 1.07493
0.3419, -1.6869, 1.61703
-0.284985, 0.51522, -0.473751
0.726427, 0.630243, -0.238834
1.33852, 1.0188, -0.257733
-0.17951, 0.906893, 0.114942
0.402429, 0.322587, -1.57284
-1.06507, 0.629086, -1.84834
0.262403, -2.08947, 1.50669
-1.50064, 0.212034, -0.929875
0.185346, -1.20895, 0.445599
-1.91442, 1.73579, -1.3373
2.22451, -0.266699, 1.04281
0.664887, 0.978879, -0.241557
2.10015, -0.125442, 1.26526
-0.0549918, 0.442488, -0.294849
-1.36417, 0.852975, 0.577575
-0.247159, 0.770506, 0.416575
2.5342, -1.78586, 2.43955
0.751667, -1.78135, 0.455286
0.580138, 0.301579, 0.486128
-2.31289, 0.276227, -1.22599
-1.24693, -2.74582, 0.338752
1.65654, 0.759471, 1.37694
1.22741, 0.827302, 0.218845
1.37397, 0.570138, -0.34456
-1.42017, -1.00383, -0.000867201
-0.886657, 0.985472, -0.715417
0.512946, 1.31538, -0.303317
2.32467, 1.08568, 1.01312
0.659839, 0.618267, -0.424255
1.33642, 3.50201, -1.26034
0.185883, -0.67496, 0.682112
-0.940697, -0.0258221, -1.2902
1.22321, 0.887557, 0.979566
-1.05029, 1.027, -1.48423
0.379183, 0.911899, -0.113492
-0.494186, -0.578146, 1.53147
2.39342, -0.623011, 2.10248
0.0844567, 0.00410143, -0.301516
0.746494, 1.34553, -1.11542
-0.340987, 1.41195, -0.994723
-1.69712, 0.0308181, -1.38967
1.54549, 1.00473, -1.0498
-0.508442, 0.573594, -0.568815
1.23197, 0.385465, -0.935985
-1.06277, 0.0553025, -0.918103
-0.451014, 1.21031, -0.0683823
1.2099, 0.147209, 0.558324
0.496496, -0.621645, 0.47531
1.17671, 0.327378, 0.421089
-0.553102, -0.430436, -1.7241
1.2519, 0.193601, -0.0547196
-0.491761, 0.913859, -0.672195
0.989693, 1.38129, -0.155374
-0.185356, -0.986525, -0.0821626
1.63501, -0.328429, -0.120951
1.4898, 1.20812, 1.22201
0.187445, 1.01241, -0.630634
1.40646, 0.36088, -0.00455455
-1.13682, -1.35642, -0.0570994
-0.747736, -0.368071, -0.531706
-1.03149, -0.935498, 0.704796
0.271753, -1.27019, 0.616592
1.6759, 0.901548, -0.296479
-0.895985, -0.152479, 0.00287611
-0.992748, -0.705159, 0.684478
0.187126, -0.0540433, -0.153812
-0.255539, -1.58078, 0.240935
-0.742759, -1.62914, 0.742784
-1.08611, -0.00689306, 0.00316746
0.0476841, -0.922809, -0.176376
0.210698, 0.178197, 1.05001
2.72178, -1.23905, 2.61919
-0.118983, 0.238808, -0.893827
1.97717, -0.512328, 2.15728
0.719631, 0.241995, 0.467717
-1.84627, 0.556587, -2.13414
-0.865214, -1.51118, -0.728896
-0.121284, 1.17327, -0.871778
-0.468121, 1.96599, -1.0297
-0.962165, 1.69762, 0.0301852
-0.21267, 0.730556, -1.07717
0.931637, -0.969979, 1.19037
0.318131, 0.436417, -1.18109
-0.0579799, -0.443913, -1.37834
2.06233, -0.377217, 1.74594
-0.0198743, -0.80874, 0.827952
0.215426, -0.0787183, 0.0399406
-0.106974, 0.288595, -0.969153
-0.467779, -2.29423, 0.053038
0.700775, -0.487323, 0.263243
2.50851, 2.15409, -0.509392
-0.771402, -0.0930798, -0.633312
0.346502, 0.0599346, -1.11927
0.689964, -0.664222, 0.612944
1.1274, -1.15121, 0.374231
-0.488773, -2.09533, 0.811288
0.49504, 0.450567, 0.822328
0.739341, -0.370491, -0.240441
-0.261641, -1.99695, 1.64087
0.0478505, 1.49281, -0.101745
-0.123744, -2.23821, 2.44303
0.446743, 0.518477, 0.308369
0.685895, -0.127565, 0.545467
1.37085, -1.10488, 1.49959
0.869448, -2.55959, 0.826823
-0.039042, -0.424745, 0.954589
0.162044, 0.955745, -0.176031
0.383038, -0.105219, 0.562432
0.888467, 0.198057, -0.135607
-0.6004, -0.194823, -0.095087
0.861837, 0.444695, 0.294075
-0.378769, -0.682294, 0.902542
-2.29832, -0.859481, -1.20323
0.666082, -0.6749, 0.278368
0.294372, 0.751418, -0.679229
-0.182138, 0.0608883, 0.493278
-0.30481, -0.375794, -1.23588
-0.793672, 1.00939, -0.385391
-0.125746, -0.499703, 1.59126
0.622657, -1.57657, 1.56432
-0.98184, -0.767485, -0.747479
-0.792234, 0.103691, -1.04574
-0.604671, -1.06907, 0.220269
-0.313152, 0.624782, -1.83569
-0.89739, -1.22165, 1.15899
0.452551, 0.412635, 0.61451
0.496064, -1.40152, 0.268728
-0.733252, 0.483849, -1.18462
0.25802, 1.38736, -0.28271
0.557229, 0.0443669, 0.352231
-1.47964, -0.51145, -0.530501
0.973526, -0.038251, 0.390714
0.299966, 1.42871, -1.46767
0.541887, -1.90686, 1.18541
-1.49109, -1.14449, -0.396966
1.97814, 0.748214, -0.0887084
-0.234932, -0.832363, 1.36909
-0.173366, 0.0820016, -0.299147
-0.134736, -1.05047, 0.144493
0.610754, -0.401394, -0.117969
